,Job Title,Rating,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
105,Senior Data Scientist,3.3,"Southfield, MI","Detroit, MI",10000+ employees,1994,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1,0,0,80,129,104.5,"American Axle & Manufacturing
", MI,0,26,1,0,1,1,1
106,Financial Data Analyst,4.7,"Matawan, NJ","Pompano Beach, FL",201 to 500 employees,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,41,72,56.5,"CentralReach
", NJ,0,8,0,0,0,0,1
107,Senior Data Analyst,4.3,"Phoenix, AZ","Phoenix, AZ",201 to 500 employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1,0,0,39,71,55.0,"Integrate
", AZ,1,10,0,0,0,0,1
108,Research Scientist,2.9,"Omaha, NE","Omaha, NE",1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",0,0,38,85,61.5,"Boys Town Hospital
", NE,1,43,0,0,0,0,1
109,Data Scientist,4.5,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,121,193,157.0,"Demandbase
", CA,1,14,0,0,1,1,0
110,Data Engineer,3.4,"Lyndhurst, NJ","Lyndhurst, NJ",201 to 500 employees,2019,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Zocdoc, Healthgrades",0,0,54,102,78.0,"Sapphire Digital
", NJ,1,1,1,0,0,0,0
111,Data Scientist,3.7,"Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,83,144,113.5,"Takeda Pharmaceuticals
", MA,0,239,1,0,1,0,0
112,Data Scientist,4.6,"New York, NY","New York, NY",51 to 200 employees,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Clicktripz, SmarterTravel",0,0,120,160,140.0,"<intent>
", NY,1,11,1,0,1,0,0
113,Data Scientist,3.2,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,102,163,132.5,"Formation
", CA,1,5,0,0,1,0,1
114,Data Engineer,4.0,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,76,140,108.0,"Autodesk
", CA,0,38,1,0,1,0,0
115,Ag Data Scientist,4.6,"Atlanta, IN","Atlanta, IN",501 to 1000 employees,1937,Company - Private,Farm Support Services,Agriculture & Forestry,$50 to $100 million (USD),-1,0,0,60,101,80.5,"Beck's Hybrids
", IN,1,83,0,0,0,0,0
116,Data Scientist,2.8,"Rockville, MD","Rockville, MD",201 to 500 employees,2000,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,82,133,107.5,"DrFirst
", MD,1,20,1,0,0,0,0
117,Data Engineer,4.7,"Minneapolis, MN","Minneapolis, MN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Solution Design Group, Intertech (Minnesota)",0,0,65,125,95.0,"Object Partners
", MN,1,24,0,0,1,1,0
118,Data Scientist II,3.0,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 employees,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Health Net, Kaiser Permanente, Molina Healthcare",0,0,91,148,119.5,"L.A. Care Health Plan
", CA,1,23,1,0,1,0,0
119,Senior Data Engineer,3.2,"Charlotte, NC","Fort Mill, SC",1001 to 5000 employees,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Clearlink, Credit Karma, LendingTree",0,0,95,173,134.0,"Red Ventures
", NC,0,20,0,0,1,1,0
120,Data Scientist,4.4,"Cambridge, MA","Cambridge, MA",201 to 500 employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,77,124,100.5,"Quick Base
", MA,1,21,1,0,0,0,1
121,Data Scientist,3.5,"Cincinnati, OH","Cincinnati, OH",1001 to 5000 employees,1878,Company - Public,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),-1,0,0,80,135,107.5,"The E.W. Scripps Company
", OH,1,142,1,0,0,0,0
122,Data Engineer,4.0,"Washington, DC","Washington, DC",51 to 200 employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,85,159,122.0,"Upside Business Travel
", DC,1,5,1,0,1,1,0
123,Data Engineer,4.3,"Chicago, IL","Chicago, IL",1001 to 5000 employees,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),"UDR, AvalonBay Communities, Essex Property Trust",0,0,80,105,92.5,"Equity Residential
", IL,1,27,1,0,1,0,1
124,Data Analyst,2.3,"Baltimore, MD","Baltimore, MD",501 to 1000 employees,1986,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),-1,0,0,43,81,62.0,"Synagro
", MD,1,34,0,0,0,0,1
125,Project Scientist,4.0,"Alabaster, AL","Decatur, AL",51 to 200 employees,2000,Unknown,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),-1,0,0,29,50,39.5,"Alliance Source Testing
", AL,0,20,0,0,0,0,0
126,Data Scientist,3.6,"Santa Fe Springs, Los Angeles, CA","Santa Fe Springs, CA",1001 to 5000 employees,1966,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,82,133,107.5,"Accuride International
", Los Angeles,0,54,0,0,0,0,1
127,Data Analytics Manager,3.8,"Kansas City, MO","Kansas City, MO",501 to 1000 employees,2017,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0,0,26,55,40.5,"Full Potential Solutions
", MO,1,3,1,0,0,1,1
128,Senior Machine Learning (ML) Engineer / Data Scientist - Cyber Security Analytics,3.7,"Ashburn, VA","Foster City, CA",10000+ employees,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,61,118,89.5,"Visa Inc.
", VA,0,62,1,0,1,0,0
129,Data Scientist,4.4,"Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,60,102,81.0,"Maven Wave Partners
", IL,1,12,1,0,0,1,1
130,Senior Data Scientist,4.0,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,112,182,147.0,"Novetta
", VA,0,8,1,0,0,1,0
131,Data Scientist,3.2,"Fort Worth, TX","Fort Worth, TX",1001 to 5000 employees,1958,Company - Private,Brokerage Services,Finance,$100 to $500 million (USD),"USAA, Navy Federal Credit Union, Raymond James Financial",0,0,64,106,85.0,"First Command Financial Services, Inc.
", TX,1,62,1,0,0,0,1
132,Associate Scientist,2.9,"Valencia, CA","West Hills, CA",1001 to 5000 employees,1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion (USD),"The Nature's Bounty Co., Schiff Nutrition International",0,0,51,112,81.5,"Pharmavite
", CA,0,49,0,0,0,0,1
133,"Scientist 2, QC Viral Vector",3.8,"Novato, CA","San Rafael, CA",1001 to 5000 employees,1997,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),"Genentech, Ultragenyx Pharmaceutical, Gilead Sciences",0,0,113,223,168.0,"BioMarin Pharmaceutical
", CA,0,23,0,0,0,0,1
134,Machine Learning Engineer,4.3,"Aurora, CO","Aurora, CO",1 to 50 employees,2007,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,0,0,72,129,100.5,"Stratagem Group
", CO,1,13,1,0,1,1,1
135,Data Scientist/ML Engineer,3.4,"New York, NY","London, United Kingdom",1001 to 5000 employees,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,71,123,97.0,"PA Consulting
", NY,0,77,1,0,1,0,1
136,Data Scientist,4.1,"Chantilly, VA","Herndon, VA",5001 to 10000 employees,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,64,106,85.0,"ManTech
", VA,0,52,0,0,0,0,0
137,Customer Data Scientist,4.3,"Mountain View, CA","Mountain View, CA",201 to 500 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,118,189,153.5,"h2o.ai
", CA,1,9,1,0,1,1,1
138,Data Engineer,5.0,"Tampa, FL","Reston, VA",51 to 200 employees,2017,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,1,120,145,132.5,"Gridiron IT
", FL,0,3,0,0,0,0,0
139,Data Engineer,4.3,"Chicago, IL","Chicago, IL",51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,80,120,100.0,"Productive Edge
", IL,1,12,0,0,1,0,1
140,Sr. Data Scientist,3.7,"Denver, CO","Denver, CO",201 to 500 employees,2011,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,-1,0,0,80,130,105.0,"Evolve Vacation Rental
", CO,1,9,1,0,0,0,0
141,Data Engineer 4 - Contract,4.2,"Riverton, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,59,115,87.0,"The Church of Jesus Christ of Latter-day Saints
", UT,0,-1,0,0,0,1,1
142,Data Analyst - Asset Management,4.3,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2013,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,"Greystar, The Related Companies, Prometheus Real Estate Group",0,0,71,136,103.5,"Maximus Real Estate Partners
", CA,1,7,0,0,0,0,1
143,Senior Research Scientist - Embedded System Development for DevOps,2.6,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,"Software Engineering Institute
", PA,1,36,1,0,0,0,1
144,Data Scientist - Bioinformatics,3.8,"Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67.0,"PNNL
", WA,1,55,1,0,0,0,0
145,Data Engineer,3.9,"Washington, DC","Seattle, WA",10000+ employees,2000,Company - Private,IT Services,Information Technology,$2 to $5 billion (USD),"Slalom, Cognizant Technology Solutions, Deloitte",0,0,60,114,87.0,"AVANADE
", DC,0,20,0,0,0,0,0
146,Customer Data Scientist/Sales Engineer,4.3,"Chicago, IL","Mountain View, CA",201 to 500 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,71,204,137.5,"h2o.ai
", IL,0,9,1,0,1,1,1
147,Lead Data Scientist,3.8,"Cincinnati, OH","Cincinnati, OH",201 to 500 employees,1987,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),"Outcome Health, Health Media Network, Mesmerize Marketing",0,0,75,125,100.0,"PatientPoint
", OH,1,33,1,0,0,0,1
148,MongoDB Data Engineer II,3.8,"Chattanooga, TN","Chattanooga, TN",5001 to 10000 employees,1945,Nonprofit Organization,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,77,136,106.5,"BlueCross BlueShield of Tennessee
", TN,1,75,0,0,0,0,1
149,Senior Data Scientist Statistics,3.8,"Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,74,123,98.5,"PNNL
", WA,1,55,0,0,0,0,0
150,Senior Data Analyst,4.8,"Clearwater, FL","Clearwater, FL",501 to 1000 employees,2010,Company - Private,Security Services,Business Services,$100 to $500 million (USD),-1,0,0,44,78,61.0,"KnowBe4
", FL,1,10,1,0,0,0,1
151,Senior Spark Engineer (Data Science),4.4,"Indianapolis, IN","Indianapolis, IN",51 to 200 employees,2008,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,0,65,148,106.5,"KSM Consulting
", IN,1,12,1,0,1,1,0
152,Data Engineer,3.9,"Cambridge, MA","Cambridge, MA",51 to 200 employees,2005,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,59,110,84.5,"Cogo Labs
", MA,1,15,1,0,1,0,0
153,BI & Platform Analytics Manager,3.4,"Ewing, NJ","Ewing, NJ",1001 to 5000 employees,1846,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),-1,0,0,85,134,109.5,"Church & Dwight
", NJ,1,174,1,0,0,0,1
154,Lead Data Scientist,3.6,"Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,124,204,164.0,"MassMutual
", MA,0,169,1,0,1,1,0
155,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)",3.9,"South San Francisco, CA","South San Francisco, CA",10000+ employees,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,131,207,169.0,"Genentech
", CA,1,44,1,0,1,0,1
156,Senior Data Scientist,3.8,"Cupertino, CA","Sunnyvale, CA",5001 to 10000 employees,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1,0,0,110,174,142.0,"Juniper Networks
", CA,0,24,1,0,1,1,1
157,Pricipal Scientist Molecular and cellular biologist,3.7,"Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,52,101,76.5,"Takeda Pharmaceuticals
", MA,0,239,0,0,0,0,1
158,"Data Scientist (Actuary, FSA or ASA)",3.8,"Frederick, MD","Frederick, MD",501 to 1000 employees,1981,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,81,133,107.0,"Legal & General America
", MD,1,39,1,0,0,0,1
159,Staff Data Scientist,3.5,"San Jose, CA","San Jose, CA",10000+ employees,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",0,0,132,211,171.5,"Western Digital
", CA,1,50,1,0,0,1,0
160,Senior Data Scientist / Machine Learning,3.9,"Dallas, TX","Mountain View, CA",201 to 500 employees,2013,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,-1,0,0,73,119,96.0,"Health IQ
", TX,0,7,0,0,0,0,1
161,Data Scientist - Health Data Analytics,4.2,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,110,175,142.5,"Nuna
", CA,1,10,0,0,0,0,0
162,Data Engineer 5 - Contract (Remote),4.2,"Riverton, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,74,140,107.0,"The Church of Jesus Christ of Latter-day Saints
", UT,0,-1,0,0,0,0,1
163,Senior Scientist - Neuroscience,3.5,"Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,100,190,145.0,"Sunovion
", MA,1,10,1,0,0,0,1
164,Senior Data Analyst,2.9,"Herndon, VA","Herndon, VA",201 to 500 employees,1993,Nonprofit Organization,Colleges & Universities,Education,$25 to $50 million (USD),"Ellucian, Parchment, College Board",0,0,43,80,61.5,"National Student Clearinghouse
", VA,1,27,1,0,0,0,1
165,Medical Lab Scientist,3.6,"West Reading, PA","Reading, PA",5001 to 10000 employees,2017,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,1,0,17,24,20.5,"Tower Health
", PA,0,3,0,0,0,0,0
166,"Risk and Analytics IT, Data Scientist",2.7,"Madison, WI","Madison, WI",51 to 200 employees,1951,Government,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),-1,0,0,91,149,120.0,"State of Wisconsin Investment Board
", WI,1,69,1,0,0,0,0
167,"Scientist, Analytical Development",4.4,"Cambridge, MA","Cambridge, MA",201 to 500 employees,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,42,82,62.0,"Rubius Therapeutics
", MA,1,7,0,0,0,0,0
168,Senior Data Scientist,4.0,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,185,150.5,"Autodesk
", CA,0,38,1,0,1,0,0
169,Analytics Manager,4.3,"Dearborn, MI","Detroit, MI",201 to 500 employees,1967,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,59,116,87.5,"OneMagnify
", MI,0,53,0,0,0,0,1
170,Data Engineer,4.2,"Winter Park, FL","Winter Park, FL",51 to 200 employees,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),"Linqia, Collective Bias",0,0,48,95,71.5,"IZEA
", FL,1,14,1,0,1,1,1
171,Digital Marketing & ECommerce Data Analyst,3.6,"San Rafael, CA","San Rafael, CA",51 to 200 employees,2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),-1,0,0,31,72,51.5,"Vionic Group
", CA,1,14,0,0,0,0,1
172,Sr. Scientist - Digital & Image Analysis/Computational Pathology,3.7,"San Diego, CA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,105,198,151.5,"Takeda Pharmaceuticals
", CA,0,239,0,0,0,0,1
173,Senior Data Analyst,2.8,"Hamilton, NJ","Hamilton, NJ",201 to 500 employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,55,100,77.5,"Dodge Data & Analytics
", NJ,1,6,1,0,0,0,1
174,Principal Scientist - Immunologist,3.7,"Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,98,182,140.0,"Takeda Pharmaceuticals
", MA,0,239,0,0,0,0,1
175,Senior Data Scientist,3.3,"Woodbridge, NJ","Boston, MA",1001 to 5000 employees,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Arbella Insurance, Safety Insurance",0,0,73,124,98.5,"Plymouth Rock Assurance
", NJ,0,38,0,0,0,0,1
176,Principal Data Scientist with over 10 years experience,-1.0,"San Francisco, CA","Fremont, CA",51 to 200 employees,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,1,200,250,225.0,CA-One Tech Cloud, CA,0,3,1,0,0,1,1
177,MED TECH/LAB SCIENTIST - LABORATORY,3.6,"Lewes, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,21,34,27.5,"Beebe Healthcare
", DE,1,85,0,0,0,0,0
178,"Sr. Scientist, Quantitative Translational Sciences",3.7,"Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,117,206,161.5,"Takeda Pharmaceuticals
", MA,0,239,0,0,0,0,0
179,Sr. Data Scientist II,3.4,"New York, NY","Hamilton, Bermuda",1001 to 5000 employees,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1,0,0,111,183,147.0,"Argo Group US
", NY,0,72,1,0,1,1,0
180,Excel / VBA / SQL Data Analyst,4.1,"Springfield, MO","Springfield, MO",501 to 1000 employees,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),-1,0,0,44,78,61.0,"Associated Electric Cooperative
", MO,1,59,0,0,0,0,1
181,Machine Learning Research Scientist,2.6,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,159,120.0,"Software Engineering Institute
", PA,1,36,1,0,0,0,0
